Block,Trial,Driving Power,Response Time (ms),Correct
8,97,25.6,789.4627298985148,1
8,98,12.8,1000.9194197629557,1
8,99,3.2,1216.072888475656,1
8,100,6.4,1079.534598726198,1
8,101,25.6,798.3118712528545,1
8,102,3.2,1187.7393462332673,1
8,103,6.4,1082.3643678227043,0
8,104,25.6,697.8296851299606,1
8,105,6.4,1129.8817367915476,1
8,106,6.4,969.6140895728446,1
8,107,25.6,803.8246624354409,1
8,108,25.6,788.9429506136335,1
8,109,12.8,982.350824162652,1
8,110,3.2,1203.1753530885924,1
8,111,12.8,1045.3744606023135,1
8,112,12.8,948.5592929128877,0
8,113,12.8,954.3964056726005,1
8,114,3.2,1219.873731585907,1
8,115,12.8,984.5058821496867,0
8,116,12.8,983.9389124785213,0
8,117,12.8,978.1603079376064,1
8,118,12.8,1032.8452888655336,1
8,119,6.4,1021.1067645361138,1
8,120,3.2,1139.3552403445894,1
8,121,12.8,1048.571373920077,1
8,122,25.6,854.3544661811326,1
8,123,3.2,1187.6343530964402,1
8,124,25.6,813.4643409872735,1
8,125,6.4,1089.9569934554688,1
8,126,12.8,969.121953843249,1
8,127,25.6,777.1979800901079,1
8,128,3.2,1211.4259753197487,1
8,129,3.2,1173.9230442474602,1
8,130,3.2,1240.0513934406456,1
8,131,12.8,968.9704360439839,1
8,132,12.8,1022.3090330116478,1
8,133,12.8,1055.5768511600124,1
8,134,3.2,1094.640025989256,1
8,135,6.4,1155.284468577607,1
8,136,3.2,1253.8720796064144,1
8,137,12.8,956.1744105033363,0
8,138,3.2,1255.6222242967544,1
8,139,25.6,888.8828113131001,1
8,140,25.6,788.1084695022294,1
8,141,3.2,1182.1066847512234,0
8,142,25.6,798.7382715922989,1
8,143,3.2,1218.1860148006272,1
8,144,12.8,929.6061285326336,1
8,145,3.2,1152.6260921880942,1
8,146,12.8,1071.0592164741581,1
8,147,12.8,940.8125421362561,1
8,148,12.8,953.4358988207734,1
8,149,12.8,1042.009006319847,1
8,150,12.8,849.9063056435177,1
8,151,25.6,948.0998744730543,1
8,152,6.4,1053.4017981211523,1
8,153,12.8,1097.1154764506816,1
8,154,25.6,826.5405231409911,1
8,155,6.4,1130.8317119414319,1
8,156,25.6,761.1688300983473,1
8,157,25.6,772.9764803809699,1
8,158,6.4,1032.598602134589,1
8,159,12.8,1036.2542693032135,1
8,160,25.6,817.2849251830677,1
8,161,3.2,1242.2067816780834,1
8,162,12.8,997.5035590309775,1
8,163,3.2,1209.9406815804252,1
8,164,6.4,973.5689853009324,1
8,165,25.6,896.275748318752,1
8,166,12.8,1075.6265492678276,1
8,167,6.4,1147.505394282568,1
8,168,25.6,759.6306605585927,1
8,169,6.4,1187.878297460952,1
8,170,25.6,828.9919852592187,1
8,171,25.6,759.9338662601751,1
8,172,25.6,797.5577782360566,1
8,173,6.4,1163.9017764582109,1
8,174,3.2,1215.0132202735479,1
8,175,12.8,912.0908086526301,1
8,176,12.8,912.5321392037022,1
8,177,12.8,898.8108324711519,1
8,178,12.8,996.6880712786307,1
8,179,3.2,1227.8134043285331,1
8,180,3.2,1197.6018380059875,1
8,181,25.6,728.9391393987183,1
8,182,25.6,840.6195933129816,0
8,183,6.4,1054.0514518388459,1
8,184,3.2,1210.4380099154562,1
8,185,3.2,1202.1619818879635,1
8,186,25.6,808.5192326450342,1
8,187,6.4,1070.601445151495,1
8,188,25.6,820.0531119559955,1
8,189,6.4,1102.6974991224286,1
8,190,3.2,1184.3504065462207,1
8,191,25.6,819.9048049421131,1
8,192,6.4,1080.3356102918858,0
8,193,3.2,1220.6222170220217,1
8,194,3.2,1248.5010608524128,1
8,195,6.4,1042.2023258895497,1
8,196,12.8,918.6128912341655,1
8,197,25.6,799.7267648642216,1
8,198,3.2,1163.7584813061014,0
8,199,6.4,1098.4195286187733,0
8,200,6.4,1089.556246724437,1
